timestamp,tweet,content,emotion,username,followers,location,state
7/3/19 15:42,@SFGate People should be more worried that Potrero Hill public housing projects are directly behind.  Poop-free sidewalks are \xe2\x80\x98little issues\xe2\x80\x99 compared to stray bullets &amp; dead bodies.,Comment,Frustrated,qwertyabcxyz1,9,,
7/3/19 15:38,.  No Housing For Illegals:  \xf0\x9f\x91\x88  Trump admin to blocked illegal aliens from taking public housing from Americans.  That's a good idea of Trump admin.   Do you agree \xf0\x9f\x92\xaf with admin ?                                                     . https://t.co/ka0TYjoLck,Comment,Frustrated,Trumptraincom,14288,"Texas, USA",TX
7/3/19 15:35,@heyaries1981 @Astros290 @chiproytx @tedcruz Haven\xe2\x80\x99t you noticed that it\xe2\x80\x99s not illegals living on the streets? \xe2\x80\x9cA Clinton-era loophole that allowed some undocumented immigrants to obtain public housing\xe2\x80\x9d https://t.co/m8MLf44YOU,Comment,Frustrated,Lucy2300090,3906,United States,
7/3/19 15:31,California estimates 680k illegals living in public housing! California estimates 750k-1.2-million homeless Americans &amp; 50-80k vets! Sound Moral? https://t.co/rahIxHGUk1,News,Neutral,8richard6,15159,,
7/3/19 15:30,"Nearly 1,500 @Seattle_Housing residents will receive free unlimited mass transit passes from the @CityofSeattle as part of a one-year, $1 million pilot program https://t.co/Te0361nSVw @MayorJenny #HousingIsOpportunity",News,Neutral,housing_is,377,,
7/3/19 15:23,"D.C. Housing Authority proposes to remove about a quarter of its public housing stock from federal ownership and demolish or gut ten apartment buildings, reports @ndelgadillo07 https://t.co/m2VVA5lZup",News,Neutral,Curious_Kurz,4443,Washington DC,DC
7/3/19 15:21,"This process will require federal approvals, and approval from the Housing Authority's board. The board's monthly public meeting is scheduled for Wednesday, July 10. https://t.co/VyYX7VsWM9",Policy Decision,Neutral,jennygathright,955,DMV,
7/3/19 15:15,"If billionaires put their money towards thing that weren\xe2\x80\x99t cars and jewelry and art gallery shit, maybe they could\xe2\x80\x94idk\xe2\x80\x94buy real estate and create public housing for the homeless epidemic.",Irrelevant,Frustrated,veronicxrenee,121,"Brooklyn, NY",NY
7/3/19 15:15,"Critically, H.R. 3055 blocked the Trump Administration\xe2\x80\x99s public housing rule change on families of mixed immigration status, which would have threatened the livelihood of 55,000 children who are citizens or legal residents.",News,Frustrated,RepSires,21227,"Washington, DC",DC
7/3/19 15:12,"This bill also included $2.9 billion for the Public Housing Capital Fund $4.8 billion &amp; for the Public Housing Operating Fund to help public housing agencies in local communities preserve and modernize existing housing units, while beginning to develop and construct new units.",Policy Decision,Neutral,RepSires,21227,"Washington, DC",DC
7/3/19 15:11,@WestEndMatt Agreed.  Massive upzoning couldnt possibly reault only in $1M units being built... even if the state doesnt build any public housing (which it should),Policy Decision,Frustrated,auxonic,1872,"Ottawa, Ontario, Canada",
7/3/19 15:11,@stm16_ @iampursuit @KEEMSTAR Yes because being raised in public housing before I got adopted was lucky af \xf0\x9f\xa4\xa3 https://t.co/S8G8Gl424d,Comment,Positive,Newdlesx3,355,,
7/3/19 15:09,"They also revealed this plan when organizations and advocates had just united around getting more funding for public housing repairs (&amp; won), and an united front for future funding was starting to grow and develop. https://t.co/q234051CGv",News,Neutral,jeremiah4dc,2112,,
7/3/19 15:07,D.C. Housing Authority Proposes To Completely Demolish Or Gut Ten Public Housing Properties | DCist https://t.co/hlONP3IDiI,News,Neutral,gnyagg,763,"Washington, DC",DC
7/3/19 15:05,D.C. officials want to demolish or renovate 14 of the city\xe2\x80\x99s worst public housing complexes https://t.co/TJrW19zjjZ,News,Neutral,kamorgan91,1295,"Washington, D.C.",WA
7/3/19 15:05,"@johnthorntonjr The govt kicked residents out slowly and they fought back together to win nice housing vouchers. The deal still went through tho, but the residents had a few years of living in middle class apartments around the city. Before they were given new public housing options.",Policy Decision,Positive,ahar_mon,523,"Boston, MA",MA
7/3/19 15:03,@johnthorntonjr My friends mom fought this in San Juan Puerto Rico 4-5 years ago. A big public housing complex was sold and renovated into some private but mixed income housing setup.,Experience,Frustrated,ahar_mon,523,"Boston, MA",MA
7/3/19 15:01,Dozens of Annapolis residents living in public housing cite mold growing in their homes as one of the most dangerous of a spate of issues making everyday tasks difficult.  https://t.co/FoN2xS1GCZ,Maintenance,Frustrated,capgaznews,63574,"Annapolis, MD",MD
7/3/19 15:01,The hospitals will provide $2 million to help Baltimore City pay for a pilot program that will use Medicaid money to provide support services for homeless individuals and families placed into public housing. https://t.co/2AhUeW1k5i,Policy Decision,Neutral,BaltBizOnline,43306,Baltimore,
7/3/19 15:00,"D.C. housing officials want to demolish or renovate a third of the city\xe2\x80\x99s public housing portfolio, partnering with private developers to remake 14 public complexes that currently offer some of the worst living conditions in the city. https://t.co/KSn26kvn4w",Policy Decision,Neutral,DCPublicBanking,528,"Washington, DC",DC
7/3/19 14:56,@johnthorntonjr The housing authority thinking public housing is not worth spending money on - real dystopia hours https://t.co/8Vm8gHEs5y,Comment,Frustrated,evosketches,343,"Florida, USA",FL
7/3/19 14:55,"DC's public housing agency wants to totally demolish 10 buildings and renovate 4 others over the next 10 years. Starting when? Through what process? Will 2,000 families with vouchers have to find an apartment on the private market at the same time? https://t.co/vrUrL9OpG4",Question,Frustrated,mhbaskin,3223,"Washington, DC",DC
7/3/19 14:54,"Today, we joined @PhillyMayor and @PhillyOIA opposing a federal draft rule that affects immigrants and public housing. Learn more about the draft rule and why we oppose it: https://t.co/hI3QrP8uAX",Policy Decision,Neutral,PHLCityHomeless,1534,"Philadelphia, PA",PA
7/3/19 14:53,"Today, @PHLCityHomeless joined @PhillyMayor and @PhillyOIA opposing a federal draft rule that affects immigrants and public housing. Learn more about the draft rule and why we oppose it: https://t.co/1rZaEAmdxl",Policy Decision,Frustrated,JoshKrugerPHL,5747,philadelphia,
7/3/19 14:53,"First, deport all the illegals on the streets of YOUR CA cities and those in public housing. Then, tell your governor &amp; state representatives to give back the billions you're taking from taxpayers in your state to pay for free HC for illegals. Problem solved! @RepMaxineWaters https://t.co/CU5cCQWm37",Comment,Frustrated,marie_michigan,1389,,
7/3/19 14:50,"@porchrates I mean, what with HOPE VI and public-private partnerships and mixed-income public housing and all, it's almost a certainty that you wind up with fewer public housing units at the end of a reconstruction",Comment,Neutral,donoteat1,12156,"Spruce Hill, Philadelphia, PA",PA
7/3/19 14:45,"Hast this been done elsewhere? Not just the selling off of public housing for gentrification, but the renovating of the actual housing itself to be sold? This is in the middle of downtown and probably one of the most valuable pieces of property in the city.",Question,Frustrated,johnthorntonjr,2456,"Durham, NC",NC
7/3/19 14:44,"An investment group in Winston is looking at buying public housing and renovating it with ""a certain number of units in a renovated Crystal Towers building that are pegged to income levels so that the building retains some affordable housing.""   https://t.co/aGASkDGjHD",Comment,Positive,johnthorntonjr,2456,"Durham, NC",NC
7/3/19 14:41,"@katehaigh 2/2 Giving veterans priority for underfunded services is not a solution. If councils had minimum waiting times for public housing then, including disability friendly, slotting in a veteran should not be something remarkable. A slogan &amp; a pledge doesn't magic up bricks and mortar.",Comment,Frustrated,JonathanHoad,396,,
7/3/19 14:37,List of DC public housing proposed for demolition revealed https://t.co/2ft4bBeq9O via @WUSA9,News,Neutral,JoeDeFeliceHUD,817,"Philadelphia, PA",PA
7/3/19 14:35,"There's something super weird going on with DC DSA housing folks where they are willing to defend the continued existence of public housing units that are in terrible, abhorrent shape instead of helping force DC to rebuild those units and its extremely gross to me.",Comment,Frustrated,porchrates,581,,
7/3/19 14:30,The Wilmington Housing Authority is planning to build a new multi-family public housing development for the first time in years https://t.co/nVDL7XZfmV,News,Neutral,CLPHA,868,"Washington, DC",DC
7/3/19 14:28,Only in Vegas would anyone even seriously consider putting a casino in public housing \xf0\x9f\x99\x84 https://t.co/1uYU2VFp85,Comment,Frustrated,LauraKMM,4481,Las Vegas,
7/3/19 14:26,The D.C. Housing Authority Proposes Plan To Completely Demolish Or Gut Ten Public Housing Properties | DCist https://t.co/1xnsvPfZsl,News,Neutral,aadlisenby,1447,Northern VA/DC,DC
7/3/19 14:22,"@artcarhtx They could used that 2.5 million to infest in DC\xe2\x80\x99s parks, homeless shelters, public housing, or improve their public transit and roads \xf0\x9f\x99\x84",Comment,Frustrated,KonchaKing,162,"Houston, TX",TX
7/3/19 14:20,D.C. Housing Authority Proposes To Completely Demolish Or Gut Ten Public Housing Properties | DCist https://t.co/vNNSKvACKy,News,Neutral,srigop8,622,"Washington, D.C.",WA
7/3/19 14:16,@AOC What do u know about leadership?Ur own constituents go w/out &amp; u can't state facts.U don't know history &amp; refuse to learn it.U don't care about the consequences of ur actions or words. U think ur expensive fancy apt is comparable to public housing Grow up! SMH,Comment,Frustrated,SAdventum,375,"Texas, USA",TX
7/3/19 14:13,"Wedged btwn living in squalor &amp; the ever-present fear of permanent displacement, our residents in need are at an impossible impasse, driven by decades of inequity &amp; neglect. Our vision for improving units must accompany a vision for uplifting those inside. https://t.co/7cLpYwXtMP",Comment,Frustrated,MarkusBatchelor,4293,"Southeast, DC",DC
7/3/19 14:12,U got to much pride to go to the public library to educate yourself or use to public transportation to get to work but yet u on public assistance n livin in public housing... uh uh yea I\xe2\x80\x99d point the finger at Trump if I were u,Comment,Frustrated,IAM_MINDBENDER,104,"Atlanta, GA",GA
7/3/19 14:10,Book - High-Risers: Cabrini-Green and the Fate of American Public #Housing https://t.co/efNKgGdeqB HT @ben_austen  #PublicHousing https://t.co/1bwNPhtA0m,Comment,Neutral,Hlth_Literacy,6010,"Honolulu, Hawaii",HI
7/3/19 14:09,"@ElaineTerreri @RepMikeQuigley Carson isn't a millionaire. When @JulianCastro was running HUD he ignored the deterioration of the nations public housing developments. See NYC, and Cairo &amp; Thebes, Illinois.",Policy Decision,Frustrated,chasbottom,2480,Illinois,IL
7/3/19 14:08,@MayorBowser @councilofdc @DCCirculator I urge you to stop destroying public housing and improve it instead.,Comment,Frustrated,melvincampbell9,569,"Washington, DC",DC
7/3/19 14:01,"2/ RRHA outlines plans to provide developers contracts for new private construction at the expense of public housing. 4791 families are waiting for public housing and the thousands currently housed will be forced into more expensive, private housing.",Policy Decision,Frustrated,DaSilvaRVA,256,"Richmond, VA",VA
7/3/19 14:00,1/ We strongly oppose the @VibrantRRHA 5-Year Plan to demolish Richmond's public housing courts.  This plan steals from the poor and gives to the rich...  https://t.co/9esonx9BE5,Policy Decision,Frustrated,DaSilvaRVA,256,"Richmond, VA",VA
7/3/19 13:58,"Donald Trump asked, ""What do you have to lose?"" This Illinois town found out. https://t.co/2x6xoMzykK via @MotherJones",News,Frustrated,SustainSI,112,"Carbondale, IL",IL
7/3/19 13:57,A Dream Deferred--The Broken Promise of New York City Public Housing: The Struggle Is Real (Episode 2) https://t.co/VqzGYuGvj8 via @ThirteenWNET https://t.co/4cmk9shT1Q,Irrelevant,Neutral,NewBlackMan,61424,"Durham, NC",NC
7/3/19 13:54,@DanielButlerFG Ah now.. Is that your only answer? FF DID IT \xf0\x9f\x98\x82\xf0\x9f\x98\x82 child! Both parties have cut PUBLIC housing aping thatcher and Regans neo colonist policies,Policy Decision,Frustrated,AmadanSasta,56,,
7/3/19 13:50,"Let\xe2\x80\x99s keep that same energy for citizens living in similar conditions in public housing, across this country as they do at these Border detention centers! Some... https://t.co/rezpGXFsbj",Comment,Frustrated,marcusANTONIOb,491,"San Diego, CA",CA
7/3/19 13:49,Demolish then go into business with a developer that\xe2\x80\x99s a close friend of a crooked @councilofdc member build new housing 5% of the units set aside for public housing. DC is a renter city you can\xe2\x80\x99t get a single detached house to buy but you can get a over priced condo to rent easy https://t.co/6M2l4WInRA,Comment,Frustrated,Tripple_OG_Z,228,#Earth #America #DC,DC
7/3/19 13:45,Expropriate underused Sherbourne site for new public housing: @OCAPtoronto and @OpenArchToronto  https://t.co/u0ZJmmeZJH https://t.co/rUSRsz6Zpp,News,Neutral,ScottLeonTO,579,"Toronto, Ontario",
7/3/19 13:45,\xe2\x81\xa6@FenitN\xe2\x81\xa9 Greenleaf Gardens is located in SW. It is not located in the Navy Yard. https://t.co/wQrQFm7fei,Irrelevant,Neutral,Andrew_HillRag,1046,"Washington, DC",DC
7/3/19 13:44,D.C. officials want to demolish or renovate 14 of the city\xe2\x80\x99s worst public housing complexes https://t.co/wQrQFm7fei,News,Neutral,Andrew_HillRag,1046,"Washington, DC",DC
7/3/19 13:43,AOC is a sham. Look at public housing in HER district. Compare that to the CBP facilities. She cares NOTHING for her own constituents. @RepAOC retweet &amp; make her a famous failure for the American people. Pathetic! https://t.co/OUdxBqyXg2,Comment,Frustrated,RandyAtkins17,979,🇺🇸🇺🇸,
7/3/19 13:39,The D.C. Housing Authority proposes a plan to completely demolish or gut ten public housing properties https://t.co/a99q8Z6ZSa https://t.co/t5JZv5LvOR,News,Neutral,DCist,334449,"Washington, D.C.",WA
7/3/19 13:37,"Ok so I\xe2\x80\x99ve gone back to my public housing vernacular. To be fair I do have a degree in this shit. I\xe2\x80\x99m sick of this brown people bullshit. My husband and children are not \xe2\x80\x9cBrown people\xe2\x80\x9d, they are Lebanese. And btw I am not ashamed of my English working class heritage. So fk off. https://t.co/A5ZQkQAalS",Comment,Frustrated,GrumpyFundie,107,"Brisbane, Queensland",
7/3/19 13:37,"One-for-one replacement, no displacement.   https://t.co/HDCyxmCIDb",Comment,Frustrated,EvanforANC,472,"Takoma, Washington, DC",DC
7/3/19 13:31,@CBSThisMorning A wannabe dictator trying to show his idols his show of force!! Take that waste of taxpayers money house and feed the homeless . How about build some handicap accessible homes for our vets?? How about get the mold and leaky roofs in public housing projects fixed?,Maintenance,Frustrated,SyFyfantabulous,63,,
7/3/19 13:23,"\xe2\x80\x9cIt\xe2\x80\x99s impossible to say that we can afford tax cuts, yet can\xe2\x80\x99t tackle affordability of childcare for all, build the necessary public housing or provide the appropriate number of refuge places for women fleeing violence.\xe2\x80\x9d \xe2\x81\xa6@OrlaNWCI\xe2\x81\xa9 #investinwomen  https://t.co/sEJvIVqUwM",Policy Decision,Frustrated,NWCI,30511,"Dublin, Ireland",
7/3/19 13:15,"@forsa_union_ie @irishcongress @LeoVaradkar No, it's even simpler than that we need an immediate mass building of public housing",Comment,Frustrated,ShayLe61,106,,
7/3/19 13:13,"#DidYouKnow Sherwin Williams partners with CMHA to provide skills to public housing and section 3 residents?  The next Painter Training Course is August 26-30, 2019.  Call 977-5853 to complete a basic interview. https://t.co/2DcsbRmPS0",Irrelevant,Neutral,cintimha,1259,"Cincinnati, OH",OH
7/3/19 13:12,@fishmanpet @zacharywefel The city council could set up new taxes to fund new social housing. They could do it tomorrow if they wanted. They could also use their excellent bond rating to borrow for it. They could stop their attack on existing public housing.,Policy Decision,Frustrated,lathe_ofheaven,59,"Minnesota, USA",MN
7/3/19 13:09,@BruceReuters But we could copy SIngapore buy building significantly more public housing and consider resurrecting the Industrial and Commercial Finance Corporation to help smaller businesses who face a gap in available finance due to banks being unwilling to provide long-term capital etc.,Comment,Neutral,TegidRoberts,2165,Caerdydd | Abertawe | Wrecsam | Île-de-France,
7/3/19 13:05,"@SueinRockville @keithboykin @GOP They also stopped the federal funding of public housing, and it hasn\xe2\x80\x99t restarted since.",Comment,Neutral,SustainableFred,474,"SF Bay Area, California",CA
7/3/19 13:00,#Homeless in LA?  Public housing went to illegal aliens w/anchor babies. https://t.co/NELbZigjNO,Comment,Frustrated,neenerbuzz99,1313,United States,
7/3/19 12:58,"Giuliani criticizing mayors who allow homelessness...Though unsuccessful so far- Pres.Trump has asked Congress to cut funds for public housing repairs, raise public housing rents and pushed for policy change his own HUD analysts say will increase homelessness. https://t.co/Whm33mRKk8",Policy Decision,Neutral,strickdc,2599,"Washington, DC",DC
7/3/19 12:55,"We rightfully laugh and make fun of this nonsense from the president, but sure let's turn public housing into expensive private housing at a time when we're struggling to even complete temporary shelters.  https://t.co/t6LKsnP99B",Comment,Frustrated,nevertweety,294,,
7/3/19 12:55,Public housing is an eyesore #fixourschools,Comment,Positive,unionjunkie,3,,
7/3/19 12:46,@ilya_poet You also had plenty of good public housing,Comment,Frustrated,LanceMcccabe,51,,
7/3/19 12:41,@RepWilson Kill all American White babies b4 birth?  Not with taxpayers money? but want to bring n all poor from around the world right now? Evict American citizens from all public housing like you've been doing but much faster? Stop all elderly people from getting social Security after 67?,Question,Frustrated,myvoice88,133,,
7/3/19 12:37,Brendan Ogle: public housing central to resolving housing emergency #BDC19 https://t.co/JpgdC83k74,Comment,Positive,UniteunionROI,2980,"Dublin City, Ireland",
7/3/19 12:35,D.C. officials want to demolish or renovate 14 of the city\xe2\x80\x99s worst public housing complexes https://t.co/GwPLc0I9qR,News,Neutral,washingtonpost,13841357,"Washington, DC",DC
7/3/19 12:33,"This headline should read ""DC officials want to demolish 1/3 of the city\'s public housing for their developer friends."" https://t.co/fTjmrsZT34",Comment,Frustrated,nevertweety,294,,
7/3/19 12:30,@VibrantRRHA is gearing up for wholesale privatization of #RVA public housing - and are not giving  residents meaningful options or time to give input on their 5 year plan #rvacouncil #rvamayor     https://t.co/wEgZFZzJx7,Policy Decision,Frustrated,ash_antifa,4634,"Richmond, VA",VA
7/3/19 12:21,@atDavidHoffman @todd_keller @realDonaldTrump I would rather live in a run down shack as you call it then live in NYC public housing any day of the weekend save your posts are BS,Comment,Frustrated,Mark_Streit,183,"Labelle, FL",FL
7/3/19 12:13,"@stevelwatts @Internetchilla @db1764 @JessicaLBYRD You're right, should guarantee free public housing as a human right too.",Comment,Frustrated,rafaelshimunov,24186,"queens, nyc",
7/3/19 12:12,D.C. officials want to demolish or renovate 14 of the city\xe2\x80\x99s worst public housing complexes https://t.co/ssbqZvevV5,News,Neutral,postlocal,138733,"Washington, D.C.",WA
7/3/19 12:10,@AletheiaAtheos I see public housing as in the public interest best for the people who can't manage their own affairs given a fair system.,Comment,Frustrated,AnthonyLipke,46,"Michigan, USA",MI
7/3/19 12:08,D.C. officials want to demolish or renovate 14 of the city\xe2\x80\x99s worst public housing complexes https://t.co/l9N3LPZltH https://t.co/xSuQGeiufu,News,Neutral,Nutsandolts,7315,time machine,
7/3/19 12:05,D.C. officials want to demolish or renovate 14 of the city\xe2\x80\x99s worst public housing complexes https://t.co/gPdE64K1Co,News,Neutral,brucejohnson9,20517,"washington, dc",
7/3/19 11:56,"""For Barnes, hearing the students\xe2\x80\x99 requests was affirmation of what he believes: that policing alone can\xe2\x80\x99t fix crime in the community; that more programs and outlets are needed for kids to help them succeed.""   Lt. Gov. JF tours Portsmouth public housing   https://t.co/wnPME5RiUC",News,Positive,MarieAlbiges,1415,"Newport News, VA",VA
7/3/19 11:54,"@ddale8 @MichaelWinship Trump administration policies on public housing, housing subsidies, public assistance, SNAP, Medicaid, anti-poverty programs all *increase* homelessness.  His degrading terminology reflects his attacks on people who live in poverty.   His entire history in NYC predicted all this.",News,Frustrated,swmstn2,1088,,
7/3/19 11:54,"@KevGeo2011 @rtepolitics @MichealMartinTD @LeoVaradkar You think that the behavior of landlords in the current crisis is likely to lead to people being happy to rent? Rent controls, increased height, massively increased public housing supply in apartment form properly built with facilities for families. It is that simple.",Question,Frustrated,hatecarthieves,52,Helm's Deep,
7/3/19 11:49,"@thedailybeast Food stamps, Public Housing projects, Section 8 housing vouchers, WIC.  The #WarOnPoverty has not been a success.  So, why not try @yang approach? #FreedomDividend",Policy Decision,Frustrated,dowdy_doc,105,,
7/3/19 11:48,@redsarah99 Imagine how good life in the UK would be if that amount was spend on public housing,Irrelevant,Neutral,tronaldodumpo,271,,
7/3/19 11:44,@SenatorDoug *PUBLIC housing,Irrelevant,Neutral,M_M_Williams,52,,
7/3/19 11:23,"""In addition to expanding the city\xe2\x80\x99s housing stock\xe2\x80\x94a long-desired goal\xe2\x80\x94the re-streeting approach could help end the isolation of public-housing residents, while also potentially reducing crime and improving amenities for low-income New Yorkers.""  \xf0\x9f\x98\x8dMixed use development \xf0\x9f\x98\x8d https://t.co/BEtVfJO8lS",Comment,Positive,AnthonyMBarr,1073,"Washington, DC",DC
7/3/19 11:19,"D.C. officials to seek federal permission to remake 2,600 of the worst public housing units, demolishing some buildings and sending some tenants to the private market  https://t.co/wXwXWRUV4p",News,Neutral,FenitN,8213,"Washington, DC",DC
7/3/19 11:15,The new Liberty Square opens in Miami \xe2\x80\x94 and it\xe2\x80\x99s not just for public housing any more https://t.co/872EyRhVQt,News,Neutral,MsIngridB,7301,MIAMI ,IA
7/3/19 11:14,@nytimes Hope she managed to take enough with her. So she doesn't  have to seek public housing.,Irrelevant,Neutral,AtticusWalker,26,,
7/3/19 11:09,"New York City public housing lacks the variety that characterizes city neighborhoods: the blocks of stores, the first-floor shops with apartments above, the restaurants. An innovative new plan seeks to reintroduce street life through mixed-use development. https://t.co/Vl9WZw3Jke",News,Neutral,CityJournal,36838,"New York, NY",NY
7/3/19 10:58,"@PetraAu @MarianSmedley @JeremyPoxon Well they were also criticized by some internally for calling this the climate election to the exclusion of other important issues, like public housing, free dental &amp; tafe which polled well for Qld Greens.",Irrelevant,Neutral,rodneyholmes64,1127,"Brisbane, Queensland",
7/3/19 10:54,"@OctopusCaveman Carpet installation for public housing. Shit smeared walls, piss soaked carpet and all the used needles you could ask for.",Maintenance,Frustrated,SHO1138,14,,
7/3/19 10:52,"@nearlylegal @Interpipes I support building a lot more public housing, but not a lot more social housing if the distinction is that social housing is for those who need more than a temporary \xe2\x80\x9cleg up\xe2\x80\x9d and will be an economic burden for society in the long run. I have no view on how much gov spends there.",Comment,Neutral,georgewakawaka,1,,
7/3/19 10:43,"Pacoima\xe2\x80\x99s San Fernando Gardens face eviction under proposed HUD rule Trump's threatened immigration raids + new proposed rules on legal status, residents at LA's public housing projects are on edge.+this city already grappling w/affordable housing crisis. https://t.co/tbxhShz2Zt",News,Neutral,kvconstant,1244,,
7/3/19 10:38,@ici_cam @PhillipAdams_1 @RadioNational @stephendeide @VickieChapmanMP @kymaher @marshall_steven Just about every library has 'tenants'. University libraries are often open 24/7 so some students take up residence. We really need more public housing.,Comment,Frustrated,maddy_el,573,"Melbourne, Australia",
7/3/19 10:36,Labor still cant bring itself to talk about public housing and income security.  That would not suit their captialist masters. https://t.co/eWaBIla0pn,Comment,Frustrated,1Hendorable1,1408,Australia,
7/3/19 10:18,@ashtonpittman I\xe2\x80\x99m outraged by the homeless Americans and the black children being killed by gang violence in the inner cities and elderly people suffering in public housing with sewage leaking into their homes..all the while the Democrats are screaming about illegals alleged mistreatment!,Maintenance,Frustrated,Dominiclup2,2621,Statenisland ny,
7/3/19 10:17,"@jkalbrechtsen Cth will never lend them much again. Ridiculous. Public housing is a state responsibility, Cth kicks in for good faith.",Policy Decision,Frustrated,Miss_Sibylla,296,Australia,
7/3/19 9:58,"@murpharoo Who fed Lambie this line, public housing debt is not much to pay and the government would be very pleased with itself?",Question,Frustrated,Omnia0112358,20,Australia,
7/3/19 9:57,@nearlylegal @Interpipes Why?  If there is less demand from the council because they have more public housing available then private housing rental prices would  mostly fall for properties supplying mostly to that market.  Why not?,Question,Confused,georgewakawaka,1,,
7/3/19 9:56,"@tri_stan__ @JeremyPoxon I\'m not convinced Jeremy does know Greens policies tbh - he\'s not showing that he does. Greens only Party to commit to scrapping cashless credit card and Robodebt and a huge investment in public housing I don\'t call that ""a little bit better""",Irrelevant,Neutral,MarianSmedley,3230,"Torquay, Torquay - Jan Juc",
7/3/19 9:55,@SenatorDoug If we had a Gov Public Works Agency they could build public housing and could employ and train apprentices. So we would have more public housing and more trained apprentices becoming tradies. @InvestinTAFE for a skilled future,Comment,Frustrated,michaeldyer123,260,,
7/3/19 9:23,"@MSNBC Kind of pales in comparison to what we shell out for welfare, food stamps, public housing, etc.  don\xe2\x80\x99t you think?",Comment,Frustrated,skekko1,285,,
7/3/19 9:21,@Interpipes @nearlylegal Introducing more supply to the market will mostly reduce yields for those who currently let to social tenants. Why not build more public housing?  https://t.co/ch2FLI9cIg,Question,Confused,georgewakawaka,1,,
7/3/19 9:02,"@auspoljunk @1Hendorable1 @AlboMP This may come. Hope not but I was shocked today in an area familiar for years just had not visited for a month. We need public housing now,plus crisis care for homeless. Had to apologise to man who begged bcos could not hear him initially.Poor darling. He was new to this",Comment,Frustrated,ChrisEgginton,1944,"Brisbane, Queensland",
7/3/19 8:30,They \xe2\x80\x9ccall it public housing when you next door to the killer\xe2\x80\x9d - the King @RickRoss,Irrelevant,Neutral,Andriettaxo,79,,
7/3/19 8:26,"@GreenwichFoodBk Better than dereliction, but hardly as useful as public housing.",Comment,Neutral,quizbuff2000,341,London,
7/3/19 8:21,"@RealOmarNavarro You are snitching on yourself, gusano.  This economy is not working for the poor and nobody is addressing the needs of these people, esp. Trump.  Do you have a sweeping measure for public housing, or are they just props for your campaign?",Comment,Frustrated,wontplayright,2,Germany,
7/3/19 8:08,"demand. Government need to be involved in building affordable homes, public housing, rentals too. The solution isn't for private housing sector to fix as it is a business, and we need social solutions. We also need to look at those forced into becoming landlords and ways to",Comment,Frustrated,Aily_NC,235,"Limerick, Ireland",
7/3/19 8:02,"What does supporting buying power even mean, what does it look like?  120.000 people on the public housing lists nationally. Let's start givining real affordable sustainable rented homes to those who want them. #Statedeveloper Private market can do what the private market does.",Comment,Frustrated,Keegan1Andrew,1104,Santry,
7/3/19 7:34,"@SBSNews FFS focus on the economy, real training and jobs, tax reform, public housing, proper welfare, Medicare - all the things that affect people's lives. This nonsense is bread and circuses, designed to deflect from the real work. Wake up, don't play the LNP games.",Policy Decision,Frustrated,Chris40298529,45,,
7/3/19 7:05,"Term ""tax relief"" is a strange phrase. I prefer to have public healthcare &amp; education.  I want relief from congestion via public transport.  I want homelessness relief via public housing &amp; support services.  Cuts to those due to tax breaks is ""tax nightmare"", not relief.",Policy Decision,Frustrated,NathanLee,4019,"Sydney, Australia",
7/3/19 7:03,"Today was moving day for  tenants of Canberra\xe2\x80\x99s public housing renewal program, and while this group were the first they certainly won\xe2\x80\x99t be the last to benefit from the $600 million program.  WIN News has the full story tonight at 6pm on channel 8 &amp; 80(HD). #WINNews6pm https://t.co/pIScIY328A",News,Neutral,WINNews_ACT,11383,Canberra,
7/3/19 6:55,@NationalShelter @JoshFrydenberg @ScottMorrisonMP Spend it on PUBLIC housing until there's no waiting list. That way the investment remains the government's asset rather than going into the pockets of private organisations or individuals. Privatisation of our COMMON wealth sucks. https://t.co/CI43nU4jr9,Comment,Frustrated,landrights4all,1613,Australia,
7/3/19 6:08,@HarrisonLees @sbcrosscountry @realDonaldTrump I did not know about Mondragon Spain and will enjoy reading up on that.  The Netherlands and Danish governments are considering tearing down multiple public housing communities because of the unrepairable living conditions so I\xe2\x80\x99m not buying that.  I admittedly....,Irrelevant,Neutral,Hatchsmith,13,Pick a National Park,
7/3/19 6:01,@HarrisonLees @sbcrosscountry @realDonaldTrump NY\xe2\x80\x99s co-ops have been public-private partnerships and not outright public.  And which public housing rentals are you referring to that have a robust history in NYC?,Question,Frustrated,Hatchsmith,13,Pick a National Park,
7/3/19 6:01,The Trots have no authority to trash talk the progress of Labor govts when this is their legacy on public housing. #nusedcon https://t.co/AOaKn4EmD4,Comment,Frustrated,James_Eveille,145,"Canberra, Australia",
7/3/19 5:58,"@HenryKraemer This is why the only thing I will support is community land trust public housing, but I can get by with Red Vienna and the Karl Marx Hog. You know, actual public housing--desired by the rich, but given to the poor.",Comment,Frustrated,BreadTakes,135,Stolen Kizh Land,
7/3/19 5:57,Still a lot of work to do in ensuring the protection of our children &amp; ensuring the accessibility of our public housing stock. But real progress is in place.,Comment,Positive,James_Eveille,145,"Canberra, Australia",
7/3/19 5:55,"Proud to stand up and talk about the good work of the @ABarrMLA government on public housing at #nusedcon and how that\xe2\x80\x99s helping the prosperity in our city. Only Labor can provide strong, secure public housing.",Comment,Positive,James_Eveille,145,"Canberra, Australia",
